date,brand,count,failures
2022-08-31,Seagate,112618,10
2022-09-02,Seagate,112606,13
2022-09-10,Seagate,112589,6
2022-09-13,Seagate,112593,8
2022-09-09,Seagate,112590,6
2022-09-12,Seagate,112593,4
2022-09-01,Seagate,112593,10
2022-08-26,Seagate,112631,8
2022-08-25,Seagate,112633,11
2022-08-20,Seagate,112634,3
2022-08-21,Seagate,112633,3
2022-08-19,Seagate,112637,11
2022-08-22,Seagate,112635,6
2022-08-23,Seagate,112633,10
2022-08-24,Seagate,112630,2
2022-08-18,Seagate,112638,6
2022-08-17,Seagate,112636,8
2022-08-16,Seagate,112637,8
2022-09-07,Seagate,112589,9
2022-09-06,Seagate,112591,4
2022-09-04,Seagate,112597,12
2022-09-05,Seagate,112593,2
2022-09-03,Seagate,112602,9
2022-08-15,Seagate,112638,8
2022-09-08,Seagate,112588,5
2022-08-29,Seagate,112625,7
2022-08-14,Seagate,112642,4
2022-08-28,Seagate,112625,1
2022-08-27,Seagate,112628,6
2022-08-30,Seagate,112620,7
2022-08-13,Seagate,112644,6
2022-08-12,Seagate,112649,5
2022-08-07,Seagate,111514,12
2022-08-11,Seagate,111450,14
2022-08-08,Seagate,111434,10
2022-08-10,Seagate,111424,7
2022-08-09,Seagate,111453,2
2022-08-06,Seagate,111515,7
2022-08-03,Seagate,111512,7
2022-08-05,Seagate,111515,2
2022-07-29,Seagate,111513,6
2022-07-30,Seagate,111514,3
2022-07-28,Seagate,111519,8
2022-07-25,Seagate,111517,12
2022-07-24,Seagate,111517,4
2022-08-04,Seagate,111468,7
2022-07-31,Seagate,111513,14
2022-08-02,Seagate,111452,5
2022-07-27,Seagate,111486,12
2022-08-01,Seagate,111453,7
2022-07-26,Seagate,111475,7
2022-07-23,Seagate,111514,4
2022-07-22,Seagate,111522,14
2022-07-21,Seagate,111097,8
2022-07-17,Seagate,110023,3
2022-07-16,Seagate,110029,8
2022-07-10,Seagate,110039,4
2022-07-09,Seagate,110043,6
2022-07-08,Seagate,110051,13
2022-07-14,Seagate,110035,9
2022-07-11,Seagate,110027,8
2022-07-13,Seagate,110024,15
2022-07-03,Seagate,110061,11
2022-07-18,Seagate,110019,4
2022-07-06,Seagate,110051,12
2022-07-15,Seagate,110031,6
2022-07-04,Seagate,110054,0
2022-07-19,Seagate,110000,7
2022-07-07,Seagate,110049,5
2022-07-05,Seagate,110025,2
2022-06-30,Seagate,110066,0
2022-07-01,Seagate,110066,7
2022-07-02,Seagate,110066,17
2022-06-27,Seagate,110069,1
2022-07-20,Seagate,110022,11
2022-06-26,Seagate,110070,4
2022-06-28,Seagate,110043,6
2022-07-12,Seagate,109965,8
2022-06-29,Seagate,110076,4
2022-06-25,Seagate,110085,10
2022-06-24,Seagate,110091,10
2022-06-23,Seagate,110090,12
2022-06-21,Seagate,110094,9
2022-06-20,Seagate,110089,1
2022-06-18,Seagate,110096,8
2022-06-19,Seagate,110090,7
2022-06-22,Seagate,110092,6
2022-06-17,Seagate,110097,8
2022-06-16,Seagate,108874,4
2022-05-20,Seagate,110112,4
2022-06-14,Seagate,108883,5
2022-06-13,Seagate,108885,6
2022-06-15,Seagate,108886,10
2022-06-10,Seagate,108888,8
2022-06-12,Seagate,108883,5
2022-06-07,Seagate,108896,5
2022-06-09,Seagate,108891,4
2022-06-04,Seagate,108895,7
