date,brand,count,failures
2022-06-26,HGST,44221,1
2022-06-28,HGST,44221,1
2022-07-12,HGST,44256,0
2022-06-29,HGST,44221,0
2022-06-25,HGST,44216,0
2022-06-24,HGST,44209,1
2022-06-23,HGST,44207,3
2022-06-21,HGST,44205,0
2022-06-20,HGST,44206,1
2022-06-18,HGST,44204,0
2022-06-19,HGST,44205,0
2022-06-22,HGST,44205,0
2022-06-17,HGST,44202,0
2022-06-16,HGST,44170,1
2022-05-20,HGST,44105,1
2022-06-14,HGST,44197,0
2022-06-13,HGST,44194,0
2022-06-15,HGST,44199,0
2022-06-10,HGST,44192,1
2022-06-12,HGST,44191,1
2022-06-07,HGST,44184,0
2022-06-09,HGST,44191,0
2022-06-04,HGST,44182,2
2022-05-30,HGST,44177,0
2022-06-11,HGST,44161,2
2022-05-25,HGST,44166,0
2022-06-05,HGST,44153,2
2022-06-01,HGST,44180,0
2022-05-26,HGST,44171,1
2022-05-29,HGST,44176,0
2022-05-28,HGST,44174,0
2022-05-27,HGST,44172,0
2022-06-02,HGST,44183,0
2022-05-19,HGST,44166,1
2022-05-18,HGST,44166,0
2022-06-08,HGST,44186,0
2022-06-03,HGST,44182,2
2022-05-31,HGST,44178,1
2022-05-07,HGST,44153,0
2022-05-17,HGST,44167,1
2022-05-24,HGST,44103,0
2022-05-22,HGST,44105,2
2022-05-23,HGST,44103,2
2022-05-06,HGST,44144,2
2022-05-16,HGST,44166,3
2022-05-14,HGST,44160,1
2022-05-15,HGST,44164,0
2022-05-13,HGST,44158,0
2022-05-21,HGST,44106,1
2022-05-09,HGST,44155,0
2022-05-10,HGST,44156,1
2022-05-12,HGST,44158,0
2022-05-11,HGST,44157,0
2022-05-08,HGST,44134,0
2022-05-01,HGST,44137,1
2022-05-02,HGST,44136,0
2022-05-03,HGST,44136,0
2022-05-04,HGST,44141,2
2022-05-05,HGST,44143,0
2022-04-30,HGST,44136,0
2022-04-25,HGST,44133,2
2022-04-28,HGST,44133,2
2022-04-26,HGST,44132,1
2022-04-24,HGST,44128,4
2022-04-29,HGST,44135,3
2022-04-18,HGST,44104,2
2022-04-21,HGST,44118,1
2022-04-23,HGST,44123,0
2022-04-16,HGST,44103,1
2022-04-17,HGST,44103,0
2022-04-12,HGST,44098,0
2022-04-22,HGST,44119,1
2022-04-13,HGST,44100,3
2022-04-27,HGST,44134,2
2022-04-14,HGST,44101,0
2022-04-15,HGST,44101,0
2022-04-20,HGST,44112,0
2022-04-19,HGST,44049,0
2022-04-11,HGST,44097,0
2022-04-09,HGST,44093,0
2022-04-10,HGST,44095,0
2022-04-06,HGST,44091,5
2022-04-07,HGST,44091,4
2022-04-08,HGST,44089,1
2022-04-05,HGST,44091,0
2022-04-01,HGST,44091,0
2022-03-31,HGST,44090,0
2022-04-02,HGST,44092,0
2022-04-04,HGST,44091,0
2022-04-03,HGST,44092,1
2022-03-23,HGST,44074,1
2022-03-29,HGST,44087,0
2022-03-21,HGST,44073,0
2022-03-20,HGST,44074,1
2022-03-27,HGST,44087,4
2022-03-24,HGST,44072,1
2022-03-17,HGST,44059,1
2022-03-30,HGST,44089,2
2022-03-18,HGST,44069,3
2022-03-26,HGST,44084,6
2022-03-08,HGST,44058,0
2022-03-28,HGST,44089,2
2022-03-19,HGST,44073,4
2022-03-22,HGST,44074,0
2022-03-05,HGST,44052,0
2022-03-25,HGST,44077,3
2022-03-11,HGST,44060,0
2022-03-03,HGST,44049,2
2022-03-06,HGST,44052,0
2022-03-02,HGST,44050,2
2022-03-16,HGST,44013,0
2022-03-12,HGST,44060,1
2022-03-01,HGST,44050,0
2022-02-26,HGST,44048,0
2022-02-28,HGST,44048,0
2022-02-27,HGST,44048,2
2022-02-22,HGST,44044,0
2022-03-09,HGST,44059,0
2022-03-13,HGST,44060,0
2022-02-23,HGST,44045,0
2022-03-10,HGST,44060,3
2022-03-14,HGST,44016,2
2022-02-24,HGST,44046,1
2022-02-25,HGST,44045,0
2022-03-15,HGST,44013,2
2022-03-04,HGST,44051,0
2022-03-07,HGST,44058,0
2022-02-21,HGST,44042,0
2022-02-20,HGST,44040,0
2022-02-19,HGST,44034,0
2022-02-18,HGST,44030,2
2022-02-16,HGST,44026,2
2022-02-12,HGST,44023,0
2022-02-13,HGST,44025,0
2022-02-17,HGST,44027,1
2022-02-10,HGST,44015,1
2022-02-15,HGST,44025,0
2022-02-14,HGST,44026,1
2022-02-11,HGST,44017,0
2022-02-09,HGST,44011,0
2022-02-08,HGST,44008,0
2022-02-07,HGST,44006,1
2022-02-06,HGST,44002,0
2022-02-05,HGST,44001,2
2022-02-04,HGST,44001,0
2022-02-03,HGST,43995,0
2022-02-02,HGST,43997,3
2022-02-01,HGST,43993,0
2022-01-29,HGST,43986,2
2022-01-30,HGST,43987,0
2022-01-28,HGST,43984,1
2022-01-25,HGST,43977,0
2022-01-26,HGST,43979,0
2022-01-31,HGST,43990,1
2022-01-27,HGST,43980,0
2022-01-21,HGST,43973,2
2022-01-17,HGST,43961,0
2022-01-11,HGST,43949,2
2022-01-10,HGST,43945,1
2022-01-12,HGST,43951,1
2022-01-13,HGST,43956,0
2022-01-20,HGST,43966,1
2022-01-16,HGST,43958,0
2022-01-14,HGST,43957,0
2022-01-04,HGST,43936,0
2022-01-23,HGST,43974,2
2022-01-18,HGST,43962,0
2022-01-24,HGST,43973,0
2021-12-25,HGST,43927,3
2021-12-24,HGST,43927,0
2022-01-05,HGST,43909,0
2021-12-26,HGST,43925,0
2022-01-22,HGST,43973,0
2022-01-06,HGST,43942,0
2022-01-15,HGST,43958,0
2021-12-23,HGST,43926,0
2022-01-03,HGST,43933,1
2022-01-19,HGST,43963,2
2022-01-01,HGST,43932,0
2021-12-30,HGST,43899,0
2021-12-29,HGST,43927,0
2021-12-27,HGST,43927,2
2021-12-28,HGST,43898,1
2021-12-31,HGST,43899,0
2021-12-12,HGST,43894,0
2022-01-08,HGST,43945,1
2021-12-13,HGST,43896,0
2022-01-02,HGST,43888,2
2021-12-11,HGST,43895,1
2022-01-09,HGST,43946,1
2021-12-09,HGST,43891,0
2021-12-10,HGST,43893,0
2022-01-07,HGST,43945,1
2021-12-14,HGST,43720,0
2021-12-22,HGST,43923,0
2021-12-19,HGST,42719,3
2021-12-18,HGST,42716,0
2021-12-17,HGST,42712,0
2021-12-16,HGST,42709,0
2021-12-21,HGST,42723,0
2021-12-20,HGST,42718,0
2021-12-15,HGST,42707,1
2021-12-06,HGST,43889,0
2021-12-07,HGST,43890,0
2021-12-05,HGST,43888,0
2021-12-04,HGST,43887,0
2021-11-25,HGST,43879,0
2021-11-22,HGST,43878,0
2021-12-08,HGST,43891,0
2021-11-19,HGST,43874,1
2021-12-03,HGST,43887,0
2021-11-24,HGST,43879,1
2021-12-01,HGST,43885,0
2021-11-21,HGST,43877,0
2021-12-02,HGST,43885,1
2021-11-28,HGST,43879,0
2021-11-23,HGST,43879,1
2021-11-30,HGST,43884,0
2021-11-26,HGST,43872,0
2021-11-27,HGST,43879,2
2021-11-20,HGST,43876,0
2021-11-29,HGST,43880,0
2021-11-14,HGST,43867,1
2021-11-17,HGST,43870,0
2021-11-13,HGST,43865,0
2021-11-15,HGST,43821,0
2021-11-16,HGST,43868,1
2021-11-18,HGST,43872,0
2021-11-12,HGST,43866,1
2021-11-10,HGST,43829,0
2021-11-11,HGST,43866,1
2021-11-09,HGST,43865,0
2021-11-08,HGST,43862,0
2021-11-07,HGST,43858,0
2021-11-06,HGST,43794,0
2021-10-30,HGST,43854,2
2021-11-04,HGST,43859,2
2021-10-28,HGST,43852,0
2021-11-05,HGST,43857,1
2021-10-29,HGST,43828,0
2021-11-03,HGST,43859,0
2021-10-31,HGST,43854,0
2021-10-25,HGST,43849,0
2021-10-26,HGST,43850,1
2021-10-27,HGST,43851,0
2021-11-02,HGST,43856,0
2021-10-24,HGST,43851,2
2021-11-01,HGST,43795,0
2021-10-19,HGST,42653,1
2021-10-21,HGST,42653,1
2021-10-22,HGST,42653,1
2021-10-18,HGST,42650,0
2021-10-23,HGST,42653,0
2021-10-20,HGST,42649,0
2021-10-16,HGST,42649,1
2021-10-17,HGST,42588,0
2021-10-15,HGST,42647,0
2021-10-09,HGST,42644,1
2021-10-14,HGST,42647,0
2021-10-12,HGST,42638,0
2021-10-10,HGST,42637,0
2021-10-08,HGST,42641,1
2021-10-13,HGST,42586,1
2021-10-11,HGST,42639,2
2021-10-04,HGST,42640,0
2021-10-07,HGST,42642,1
2021-10-05,HGST,42640,0
2021-10-06,HGST,42641,1
2021-10-02,HGST,42637,0
2021-10-01,HGST,42637,0
2021-10-03,HGST,42640,1
2021-09-30,HGST,42638,0
2021-09-28,HGST,42631,0
2021-09-29,HGST,42631,1
2021-09-25,HGST,42630,0
2021-09-26,HGST,42604,0
2021-09-23,HGST,42627,0
2021-09-24,HGST,42630,2
2021-09-22,HGST,42633,0
2021-09-27,HGST,42574,0
2021-09-09,HGST,42617,1
2021-09-17,HGST,42631,0
2021-09-10,HGST,42616,1
2021-09-07,HGST,42612,0
2021-09-21,HGST,42633,0
